"source_repository","source_package","relationship","target_package","constraint"
"clang64","mingw-w64-clang-x86_64-libepoxy","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libepoxy","runtime-depends-on","mingw-w64-clang-x86_64-egl-headers",""
"clang64","mingw-w64-clang-x86_64-libepoxy","runtime-depends-on","mingw-w64-clang-x86_64-gles-headers",""
"clang64","mingw-w64-clang-x86_64-libepubgen","runtime-depends-on","mingw-w64-clang-x86_64-gcc-libs",""
"clang64","mingw-w64-clang-x86_64-libepubgen","runtime-depends-on","mingw-w64-clang-x86_64-librevenge",""
"clang64","mingw-w64-clang-x86_64-liberime","runtime-depends-on","mingw-w64-clang-x86_64-librime",""
"clang64","mingw-w64-clang-x86_64-libetonyek","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libetonyek","runtime-depends-on","mingw-w64-clang-x86_64-liblangtag",""
"clang64","mingw-w64-clang-x86_64-libetonyek","runtime-depends-on","mingw-w64-clang-x86_64-librevenge",""
"clang64","mingw-w64-clang-x86_64-libetonyek","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libetonyek","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libevent","optional-depends-on","mingw-w64-clang-x86_64-python",""
"clang64","mingw-w64-clang-x86_64-libevent","runtime-depends-on","mingw-w64-clang-x86_64-libwinpthread",""
"clang64","mingw-w64-clang-x86_64-libevent","runtime-depends-on","mingw-w64-clang-x86_64-openssl",""
"clang64","mingw-w64-clang-x86_64-libexif","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libfido2","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libfido2","runtime-depends-on","mingw-w64-clang-x86_64-libcbor",""
"clang64","mingw-w64-clang-x86_64-libfido2","runtime-depends-on","mingw-w64-clang-x86_64-openssl",""
"clang64","mingw-w64-clang-x86_64-libfido2","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libfilezilla","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libfilezilla","runtime-depends-on","mingw-w64-clang-x86_64-gnutls",""
"clang64","mingw-w64-clang-x86_64-libfilezilla","runtime-depends-on","mingw-w64-clang-x86_64-nettle",""
"clang64","mingw-w64-clang-x86_64-libfreehand","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libfreehand","runtime-depends-on","mingw-w64-clang-x86_64-lcms2",""
"clang64","mingw-w64-clang-x86_64-libfreehand","runtime-depends-on","mingw-w64-clang-x86_64-librevenge",""
"clang64","mingw-w64-clang-x86_64-libfreehand","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libfreexl","runtime-depends-on","mingw-w64-clang-x86_64-expat",""
"clang64","mingw-w64-clang-x86_64-libfreexl","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libfreexl","runtime-depends-on","mingw-w64-clang-x86_64-minizip",""
"clang64","mingw-w64-clang-x86_64-libftdi","optional-depends-on","mingw-w64-clang-x86_64-python",""
"clang64","mingw-w64-clang-x86_64-libftdi","runtime-depends-on","mingw-w64-clang-x86_64-confuse",""
"clang64","mingw-w64-clang-x86_64-libftdi","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libftdi","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libftdi","runtime-depends-on","mingw-w64-clang-x86_64-libusb",""
"clang64","mingw-w64-clang-x86_64-libfyaml","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgadu","runtime-depends-on","mingw-w64-clang-x86_64-gnutls",""
"clang64","mingw-w64-clang-x86_64-libgadu","runtime-depends-on","mingw-w64-clang-x86_64-libwinpthread",""
"clang64","mingw-w64-clang-x86_64-libgadu","runtime-depends-on","mingw-w64-clang-x86_64-protobuf-c",""
"clang64","mingw-w64-clang-x86_64-libgadu","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgcrypt","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgcrypt","runtime-depends-on","mingw-w64-clang-x86_64-libgpg-error",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-fontconfig",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-freetype",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libavif",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libheif",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libimagequant",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-libwebp",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-xpm-nox",""
"clang64","mingw-w64-clang-x86_64-libgd","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgda","optional-depends-on","mingw-w64-clang-x86_64-openldap",""
"clang64","mingw-w64-clang-x86_64-libgda","optional-depends-on","mingw-w64-clang-x86_64-postgresql",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-gdk-pixbuf2",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-glade",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-goocanvas",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-gtk3",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-gtksourceview3",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-iso-codes",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-json-glib",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-libsecret",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-libxslt",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-openssl",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-pango",""
"clang64","mingw-w64-clang-x86_64-libgda","runtime-depends-on","mingw-w64-clang-x86_64-sqlite3",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-fontconfig",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-freetype",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-giflib",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-libexif",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
"clang64","mingw-w64-clang-x86_64-libgdiplus","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libgedit-amtk","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgedit-amtk","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgedit-amtk","runtime-depends-on","mingw-w64-clang-x86_64-gtk3",""
"clang64","mingw-w64-clang-x86_64-libgedit-gfls","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgedit-gfls","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-gdk-pixbuf2",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-gtk3",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-libgedit-amtk",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-libgedit-gfls",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libgedit-gtksourceview","runtime-depends-on","mingw-w64-clang-x86_64-pango",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-gsettings-desktop-schemas",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-gtk3",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-icu",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-libgedit-amtk",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-libgedit-gfls",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-libgedit-gtksourceview",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-libhandy",""
"clang64","mingw-w64-clang-x86_64-libgedit-tepl","runtime-depends-on","mingw-w64-clang-x86_64-pango",""
"clang64","mingw-w64-clang-x86_64-libgee","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgeotiff","runtime-depends-on","mingw-w64-clang-x86_64-gcc-libs",""
"clang64","mingw-w64-clang-x86_64-libgeotiff","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg",""
"clang64","mingw-w64-clang-x86_64-libgeotiff","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libgeotiff","runtime-depends-on","mingw-w64-clang-x86_64-proj",""
"clang64","mingw-w64-clang-x86_64-libgeotiff","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgig","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgig","runtime-depends-on","mingw-w64-clang-x86_64-libsndfile",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-http-parser",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-libssh2",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-openssl",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-pcre2",""
"clang64","mingw-w64-clang-x86_64-libgit2","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgit2-glib","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgit2-glib","runtime-depends-on","mingw-w64-clang-x86_64-libgit2",""
"clang64","mingw-w64-clang-x86_64-libgit2-glib","runtime-depends-on","mingw-w64-clang-x86_64-libssh2",""
"clang64","mingw-w64-clang-x86_64-libgit2-winhttp","runtime-depends-on","mingw-w64-clang-x86_64-http-parser",""
"clang64","mingw-w64-clang-x86_64-libgit2-winhttp","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libgit2-winhttp","runtime-depends-on","mingw-w64-clang-x86_64-libssh2",""
"clang64","mingw-w64-clang-x86_64-libgit2-winhttp","runtime-depends-on","mingw-w64-clang-x86_64-pcre2",""
"clang64","mingw-w64-clang-x86_64-libgit2-winhttp","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgme","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgme","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libgoom2","runtime-depends-on","mingw-w64-clang-x86_64-gcc-libs",""
"clang64","mingw-w64-clang-x86_64-libgovirt","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgovirt","runtime-depends-on","mingw-w64-clang-x86_64-librest",""
"clang64","mingw-w64-clang-x86_64-libgovirt","runtime-depends-on","mingw-w64-clang-x86_64-libsoup3",""
"clang64","mingw-w64-clang-x86_64-libgpg-error","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgpg-error","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-curl",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libexif",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libgd",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libltdl",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libsystre",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libusb",""
"clang64","mingw-w64-clang-x86_64-libgphoto2","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libgridxc","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libgridxc","runtime-depends-on","mingw-w64-clang-x86_64-libxc",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-bzip2",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-gdk-pixbuf2",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libgsf","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libguess","runtime-depends-on","mingw-w64-clang-x86_64-libmowgli",""
"clang64","mingw-w64-clang-x86_64-libgusb","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgusb","runtime-depends-on","mingw-w64-clang-x86_64-json-glib",""
"clang64","mingw-w64-clang-x86_64-libgusb","runtime-depends-on","mingw-w64-clang-x86_64-libusb",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-geocode-glib",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-json-glib",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-libsoup3",""
"clang64","mingw-w64-clang-x86_64-libgweather","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-freetype",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-lcms2",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-libarchive",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg-turbo",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
"clang64","mingw-w64-clang-x86_64-libgxps","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-atk",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-cairo",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-fribidi",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-gdk-pixbuf2",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-gtk3",""
"clang64","mingw-w64-clang-x86_64-libhandy","runtime-depends-on","mingw-w64-clang-x86_64-pango",""
"clang64","mingw-w64-clang-x86_64-libharu","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-aom",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-brotli",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-dav1d",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-kvazaar",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libde265",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg-turbo",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libsharpyuv",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libtiff",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-libx264",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-openh264",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-openjpeg2",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-openjph",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-rav1e",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-SDL2",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-svt-av1",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-x265",""
"clang64","mingw-w64-clang-x86_64-libheif","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libhomfly","runtime-depends-on","mingw-w64-clang-x86_64-gc",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-db",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-icu",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-libwinpthread",""
"clang64","mingw-w64-clang-x86_64-libical","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libicsneo","optional-depends-on","mingw-w64-clang-x86_64-python",""
"clang64","mingw-w64-clang-x86_64-libicsneo","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libid3tag","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libid3tag","runtime-depends-on","mingw-w64-clang-x86_64-zlib",""
"clang64","mingw-w64-clang-x86_64-libidl2","runtime-depends-on","mingw-w64-clang-x86_64-glib2",""
"clang64","mingw-w64-clang-x86_64-libidn","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libidn","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libidn2","runtime-depends-on","mingw-w64-clang-x86_64-gettext-runtime",""
"clang64","mingw-w64-clang-x86_64-libidn2","runtime-depends-on","mingw-w64-clang-x86_64-libiconv",""
"clang64","mingw-w64-clang-x86_64-libidn2","runtime-depends-on","mingw-w64-clang-x86_64-libunistring",""
"clang64","mingw-w64-clang-x86_64-libiio","runtime-depends-on","mingw-w64-clang-x86_64-libusb",""
"clang64","mingw-w64-clang-x86_64-libiio","runtime-depends-on","mingw-w64-clang-x86_64-libwinpthread",""
"clang64","mingw-w64-clang-x86_64-libiio","runtime-depends-on","mingw-w64-clang-x86_64-libxml2",""
"clang64","mingw-w64-clang-x86_64-libilbc","runtime-depends-on","mingw-w64-clang-x86_64-gcc-libs",""
"clang64","mingw-w64-clang-x86_64-libilbm","runtime-depends-on","mingw-w64-clang-x86_64-libiff",""
"clang64","mingw-w64-clang-x86_64-libimobiledevice","optional-depends-on","mingw-w64-clang-x86_64-python",""
"clang64","mingw-w64-clang-x86_64-libimobiledevice","runtime-depends-on","mingw-w64-clang-x86_64-libplist",""
"clang64","mingw-w64-clang-x86_64-libimobiledevice","runtime-depends-on","mingw-w64-clang-x86_64-libusbmuxd",""
"clang64","mingw-w64-clang-x86_64-libimobiledevice","runtime-depends-on","mingw-w64-clang-x86_64-openssl",""
"clang64","mingw-w64-clang-x86_64-libimobiledevice-glue","runtime-depends-on","mingw-w64-clang-x86_64-libplist",""
"clang64","mingw-w64-clang-x86_64-libinih","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libint2","optional-depends-on","mingw-w64-clang-x86_64-boost",""
"clang64","mingw-w64-clang-x86_64-libint2","optional-depends-on","mingw-w64-clang-x86_64-eigen3",""
"clang64","mingw-w64-clang-x86_64-libint2","optional-depends-on","mingw-w64-clang-x86_64-gmp",""
"clang64","mingw-w64-clang-x86_64-libint2","optional-depends-on","mingw-w64-clang-x86_64-mpfr",""
"clang64","mingw-w64-clang-x86_64-libint2","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libiptcdata","runtime-depends-on","mingw-w64-clang-x86_64-gcc-libs",""
"clang64","mingw-w64-clang-x86_64-libirecovery","runtime-depends-on","mingw-w64-clang-x86_64-libimobiledevice-glue",""
"clang64","mingw-w64-clang-x86_64-libirecovery","runtime-depends-on","mingw-w64-clang-x86_64-readline",""
"clang64","mingw-w64-clang-x86_64-libjaylink","runtime-depends-on","mingw-w64-clang-x86_64-libusb",""
"clang64","mingw-w64-clang-x86_64-libjpeg-turbo","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libjxl","optional-depends-on","mingw-w64-clang-x86_64-gdk-pixbuf2",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-brotli",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-cc-libs",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-giflib",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-highway",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-lcms2",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-libjpeg-turbo",""
"clang64","mingw-w64-clang-x86_64-libjxl","runtime-depends-on","mingw-w64-clang-x86_64-libpng",""
