"repository","name","version","installed","installed_version","architecture","classification","description","groups","licenses","project_url","required_dependencies","optional_dependencies","provides","conflicts","replaces","download_size","installed_size","build_date"
"clangarm64","mingw-w64-clang-aarch64-akira","0.0.16-2","False","","any","mingw-package","Akira is a native Linux Design application built in Vala and GTK. (mingw-w64)","","GPL3","https://github.com/akiraux/Akira","mingw-w64-clang-aarch64-granite;mingw-w64-clang-aarch64-elementary-icon-theme;mingw-w64-clang-aarch64-gtk-elementary-theme;mingw-w64-clang-aarch64-libarchive;mingw-w64-clang-aarch64-goocanvas","","","","","364.07 KiB","2279.12 KiB","Wed Sep 27 02:03:55 2023"
"clangarm64","mingw-w64-clang-aarch64-alacritty","0.17.0-1","False","","any","mingw-package","A cross-platform, OpenGL terminal emulator (mingw-w64)","","spdx:Apache-2.0;OR;MIT","https://alacritty.org","","mingw-w64-clang-aarch64-ncurses","","","","1692.12 KiB","5825.10 KiB","Tue Apr  7 04:12:08 2026"
"clangarm64","mingw-w64-clang-aarch64-alembic","1.8.12-1","False","","any","mingw-package","A open framework for storing and sharing scene data (mingw-w64)","","spdx:BSD-3-Clause","https://www.alembic.io/","mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-imath;mingw-w64-clang-aarch64-hdf5","","","","","1492.29 KiB","13973.09 KiB","Wed Jul 15 05:55:25 2026"
"clangarm64","mingw-w64-clang-aarch64-allegro","5.2.11.1-3","False","","any","mingw-package","Portable library mainly aimed at video game and multimedia programming (mingw-w64)","","spdx:Zlib","https://liballeg.org/","mingw-w64-clang-aarch64-dumb;mingw-w64-clang-aarch64-flac;mingw-w64-clang-aarch64-freetype;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libogg;mingw-w64-clang-aarch64-libtheora;mingw-w64-clang-aarch64-libvorbis;mingw-w64-clang-aarch64-libwebp;mingw-w64-clang-aarch64-openal;mingw-w64-clang-aarch64-opusfile;mingw-w64-clang-aarch64-physfs","","mingw-w64-clang-aarch64-allegro-static","mingw-w64-clang-aarch64-allegro-static","","662.87 KiB","3435.58 KiB","Sat May  9 12:30:19 2026"
"clangarm64","mingw-w64-clang-aarch64-amf-headers","1.5.2-1","False","","any","mingw-package","Header files for AMD Advanced Media Framework (mingw-w64)","","spdx:MIT","https://github.com/GPUOpen-LibrariesAndSDKs/AMF/","","","","","","64.53 KiB","581.41 KiB","Tue Jun 16 20:18:55 2026"
"clangarm64","mingw-w64-clang-aarch64-amgcl","1.4.5-1","False","","any","mingw-package","Header-only C++ library for solving large sparse linear systems with algebraic multigrid (AMG) method. (mingw-w64)","","spdx:MIT","http://amgcl.readthedocs.io/","","","","","","138.21 KiB","1204.12 KiB","Fri Oct 31 22:29:14 2025"
"clangarm64","mingw-w64-clang-aarch64-amqp-cpp","4.3.27-1","False","","any","mingw-package","C++ library for asynchronous non-blocking communication with RabbitMQ (mingw-w64)","","spdx:Apache-2.0","https://github.com/CopernicaMarketingSoftware/AMQP-CPP","mingw-w64-clang-aarch64-gcc-libs","","","","","305.64 KiB","2447.53 KiB","Sat Nov 23 00:29:44 2024"
"clangarm64","mingw-w64-clang-aarch64-anari-sdk","0.15.0-1","False","","any","mingw-package","ANARI Software Development Kit (SDK) (mingw-w64)","","spdx:Apache-2.0","https://github.com/KhronosGroup/ANARI-SDK","mingw-w64-clang-aarch64-cc-libs","","","","","567.93 KiB","2939.56 KiB","Fri Jun 19 02:27:43 2026"
"clangarm64","mingw-w64-clang-aarch64-android-tools","37.0.0-1","False","","any","mingw-package","Android platform tools (mingw-w64)","","spdx:Apache-2.0","http://tools.android.com/","mingw-w64-clang-aarch64-brotli;mingw-w64-clang-aarch64-fmt;mingw-w64-clang-aarch64-lz4;mingw-w64-clang-aarch64-pcre2;mingw-w64-clang-aarch64-protobuf;mingw-w64-clang-aarch64-zstd","","","","","1895.34 KiB","6977.26 KiB","Mon Aug  3 08:53:02 2026"
"clangarm64","mingw-w64-clang-aarch64-angleproject","2.1.r25748.890b5d8f-3","False","","any","mingw-package","A conformant OpenGL ES implementation for Windows, Mac, Linux, iOS and Android (mingw-w64)","","spdx:BSD-3-Clause","http://angleproject.org/","mingw-w64-clang-aarch64-egl-headers;mingw-w64-clang-aarch64-gles-headers;mingw-w64-clang-aarch64-jsoncpp;mingw-w64-clang-aarch64-libjpeg-turbo;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-rapidjson;mingw-w64-clang-aarch64-zlib","","","","","6.68 MiB","64.43 MiB","Sat May  9 21:42:58 2026"
