repository,name,version,installed,installed_version,architecture,classification,description,groups,licenses,project_url,required_dependencies,optional_dependencies,provides,conflicts,replaces,download_size,installed_size,build_date
clangarm64,mingw-w64-clang-aarch64-FAudio,25.08-1,False,,any,mingw-package,Accuracy-focused XAudio reimplementation for open platforms (mingw-w64),,custom,https://fna-xna.github.io/,,,,,,158165,755911,1754335229
clangarm64,mingw-w64-clang-aarch64-OpenSceneGraph,3.6.5-49,False,,any,mingw-package,Open source high performance 3D graphics toolkit (mingw-w64),,spdx:LGPL-2.1-only WITH WxWindows-exception-3.1,http://www.openscenegraph.org/,mingw-w64-clang-aarch64-boost-libs;mingw-w64-clang-aarch64-collada-dom;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-dcmtk;mingw-w64-clang-aarch64-fltk;mingw-w64-clang-aarch64-freetype;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-gdal;mingw-w64-clang-aarch64-giflib;mingw-w64-clang-aarch64-gstreamer;mingw-w64-clang-aarch64-imath;mingw-w64-clang-aarch64-jasper;mingw-w64-clang-aarch64-libjpeg;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-libtiff;mingw-w64-clang-aarch64-libvncserver;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-lua;mingw-w64-clang-aarch64-opencascade;mingw-w64-clang-aarch64-openexr;mingw-w64-clang-aarch64-SDL;mingw-w64-clang-aarch64-SDL2;mingw-w64-clang-aarch64-poppler;mingw-w64-clang-aarch64-python;mingw-w64-clang-aarch64-wxwidgets3.2-msw-libs;mingw-w64-clang-aarch64-zlib,,,,,6722510,42743984,1782473570
clangarm64,mingw-w64-clang-aarch64-SDL,1.2.15+r419+gef3a6c05-1,False,,any,mingw-package,"A library for portable low-level access to a video framebuffer, audio output, mouse, and keyboard (mingw-w64)",,LGPL,https://libsdl.org,mingw-w64-clang-aarch64-gcc-libs;mingw-w64-clang-aarch64-libiconv,,,,,432404,1654882,1647275113
clangarm64,mingw-w64-clang-aarch64-SDL2,2.32.10-1,False,,any,mingw-package,"A library for portable low-level access to a video framebuffer, audio output, mouse, and keyboard (Version 2) (mingw-w64)",,spdx:Zlib,https://libsdl.org/,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libiconv;mingw-w64-clang-aarch64-vulkan,,,,,1299577,7597976,1756917238
clangarm64,mingw-w64-clang-aarch64-SDL2_gfx,1.0.4-2,False,,any,mingw-package,SDL graphics drawing primitives and other support functions (Version 2) (mingw-w64),,zlib,https://www.ferzkopp.net/wordpress/2016/01/02/sdl_gfx-sdl2_gfx/,mingw-w64-clang-aarch64-SDL2,,,,,47058,198763,1647654301
clangarm64,mingw-w64-clang-aarch64-SDL2_image,2.8.12-1,False,,any,mingw-package,A simple library to load images of various formats as SDL surfaces (Version 2) (mingw-w64),,spdx:Zlib,https://github.com/libsdl-org/SDL_image,mingw-w64-clang-aarch64-SDL2;mingw-w64-clang-aarch64-libavif;mingw-w64-clang-aarch64-libjxl;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-libtiff;mingw-w64-clang-aarch64-libjpeg-turbo;mingw-w64-clang-aarch64-libwebp,,,,,97047,392700,1777888752
clangarm64,mingw-w64-clang-aarch64-SDL2_mixer,2.8.2-1,False,,any,mingw-package,A simple multi-channel audio mixer (Version 2) (mingw-w64),,spdx:Zlib,https://github.com/libsdl-org/SDL_mixer,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-SDL2;mingw-w64-clang-aarch64-flac;mingw-w64-clang-aarch64-wavpack;mingw-w64-clang-aarch64-fluidsynth;mingw-w64-clang-aarch64-libvorbis;mingw-w64-clang-aarch64-libxmp;mingw-w64-clang-aarch64-mpg123;mingw-w64-clang-aarch64-opusfile,,,,,147943,610472,1778583849
clangarm64,mingw-w64-clang-aarch64-SDL2_net,2.4.0-1,False,,any,mingw-package,A small sample cross-platform networking library (Version 2) (mingw-w64),,spdx:Zlib,https://github.com/libsdl-org/SDL_net,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-SDL2,,,,,28843,103636,1778996125
clangarm64,mingw-w64-clang-aarch64-SDL2_pango,2.1.5-2,False,,any,mingw-package,SDL2 port of SDL_Pango (mingw-w64),,spdx:LGPL-2.1-or-later,https://github.com/markuskimius/SDL2_Pango,mingw-w64-clang-aarch64-SDL2;mingw-w64-clang-aarch64-freetype;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-pango,,,,,26521,78316,1759612185
clangarm64,mingw-w64-clang-aarch64-SDL2_sound,2.0.6-1,False,,any,mingw-package,"A library to decode several popular sound file formats, such as .WAV and .MP3 (mingw-w64)",,spdx:Zlib,https://icculus.org/SDL_sound/,mingw-w64-clang-aarch64-SDL2,,,,,286372,1098413,1780944192
clangarm64,mingw-w64-clang-aarch64-SDL2_ttf,2.24.0-1,False,,any,mingw-package,A library that allows you to use TrueType fonts in your SDL applications (Version 2) (mingw-w64),,spdx:Zlib,https://github.com/libsdl-org/SDL_ttf,mingw-w64-clang-aarch64-SDL2;mingw-w64-clang-aarch64-freetype;mingw-w64-clang-aarch64-harfbuzz,,,,,51433,259612,1736158357
clangarm64,mingw-w64-clang-aarch64-SDL_gfx,2.0.27-1,False,,any,mingw-package,SDL Graphic Primitives (mingw-w64),,LGPL,https://www.ferzkopp.net/joomla/software-mainmenu-14/4-ferzkopps-linux-software/19-sdlgfx,mingw-w64-clang-aarch64-SDL,,,,,68052,318840,1704650153
clangarm64,mingw-w64-clang-aarch64-SDL_image,1.2.12-8,False,,any,mingw-package,A simple library to load images of various formats as SDL surfaces (mingw-w64),,MIT,https://libsdl.org/projects/SDL_image,mingw-w64-clang-aarch64-SDL;mingw-w64-clang-aarch64-libjpeg-turbo;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-libtiff;mingw-w64-clang-aarch64-libwebp;mingw-w64-clang-aarch64-zlib,,,,,70935,264527,1671265032
clangarm64,mingw-w64-clang-aarch64-SDL_mixer,1.2.12-10,False,,any,mingw-package,A simple multi-channel audio mixer (mingw-w64),,custom,https://libsdl.org/projects/SDL_mixer/,mingw-w64-clang-aarch64-SDL;mingw-w64-clang-aarch64-libvorbis;mingw-w64-clang-aarch64-libmikmod;mingw-w64-clang-aarch64-libmad;mingw-w64-clang-aarch64-flac,"mingw-w64-clang-aarch64-fluidsynth: MIDI software synth, replaces built-in timidity",,,,129158,668447,1744622743
clangarm64,mingw-w64-clang-aarch64-SDL_net,1.2.8-4,False,,any,mingw-package,A small sample cross-platform networking library (mingw-w64),,custom,https://libsdl.org/projects/SDL_net,mingw-w64-clang-aarch64-SDL,,,,,23210,77048,1744614291
clangarm64,mingw-w64-clang-aarch64-SDL_ttf,2.0.11-7,False,,any,mingw-package,A library that allows you to use TrueType fonts in your SDL applications (mingw-w64),,custom,https://libsdl.org/projects/SDL_ttf/,mingw-w64-clang-aarch64-SDL;mingw-w64-clang-aarch64-freetype,,,,,25115,85208,1744614443
clangarm64,mingw-w64-clang-aarch64-a52dec,0.7.4-5,False,,any,mingw-package,A free library for decoding ATSC A/52 streams (mingw-w64),,GPL2,https://liba52.sourceforge.io/,,,,,,75483,248437,1702905917
clangarm64,mingw-w64-clang-aarch64-aalib,1.4rc5-2,False,,any,mingw-package,A portable ASCII art graphic library (mingw-w64),,LGPL,http://aa-project.sourceforge.net/aalib/,,,,,,175624,569966,1687760152
clangarm64,mingw-w64-clang-aarch64-aas-sign,1.1.0-1,False,,any,mingw-package,Azure Artifact Signing utility (mingw-w64),,spdx:Unlicense,https://github.com/skeeto/aas-sign,mingw-w64-clang-aarch64-cc-libs,,,,,161239,543931,1780576793
clangarm64,mingw-w64-clang-aarch64-abiword,3.0.8-1,False,,any,mingw-package,A word processor. (mingw-w64),,spdx:GPL-2.0-or-later,https://gitlab.gnome.org/World/AbiWord,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-enchant;mingw-w64-clang-aarch64-fribidi;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-libgcrypt;mingw-w64-clang-aarch64-libgda;mingw-w64-clang-aarch64-libgsf;mingw-w64-clang-aarch64-libical;mingw-w64-clang-aarch64-libjpeg-turbo;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-librevenge;mingw-w64-clang-aarch64-libwmf;mingw-w64-clang-aarch64-libwpg;mingw-w64-clang-aarch64-libwps;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-libxslt;mingw-w64-clang-aarch64-redland;mingw-w64-clang-aarch64-wv;mingw-w64-clang-aarch64-zlib,,,,,4420623,25041288,1779098237
clangarm64,mingw-w64-clang-aarch64-abseil-cpp,20260526.0-1,False,,any,mingw-package,Abseil Common Libraries (C++) from Google (mingw-w64),,spdx:Apache-2.0,https://abseil.io,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libwinpthread,,,,,1663362,12068235,1780891514
clangarm64,mingw-w64-clang-aarch64-accesskit-c,0.17.0-1,False,,any,mingw-package,Accessibility infrastructure for UI toolkits - C bindings (mingw-w64),,spdx:Apache-2.0 OR MIT,https://accesskit.dev,mingw-w64-clang-aarch64-cc-libs,,,,,185957,589498,1757019339
clangarm64,mingw-w64-clang-aarch64-ada-url,3.4.4-1,False,,any,mingw-package,WHATWG-compliant and fast URL parser written in modern C++ (mingw-w64),,spdx:Apache-2.0 OR MIT,https://github.com/ada-url/ada,mingw-w64-clang-aarch64-cc-libs,,,,,255307,1264610,1774334009
clangarm64,mingw-w64-clang-aarch64-adios2,2.12.1-1,False,,any,mingw-package,The Adaptable Input/Output System version 2 (mingw-w64),,spdx:Apache-2.0,https://adios2.readthedocs.io/en/latest/,mingw-w64-clang-aarch64-aws-sdk-cpp;mingw-w64-clang-aarch64-blosc2;mingw-w64-clang-aarch64-bzip2;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-hdf5;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-libsodium;mingw-w64-clang-aarch64-libwinpthread;mingw-w64-clang-aarch64-openssl;mingw-w64-clang-aarch64-pugixml;mingw-w64-clang-aarch64-yaml-cpp;mingw-w64-clang-aarch64-sqlite3;mingw-w64-clang-aarch64-zeromq;mingw-w64-clang-aarch64-zlib,,,,,3052365,24679477,1782984008
clangarm64,mingw-w64-clang-aarch64-adobe-source-code-pro-fonts,2.042u+1.062i+1.026vf-1,False,,any,mingw-package,Monospaced font family for user interface and coding environments (mingw-w64),,custom,https://adobe-fonts.github.io/source-code-pro/,,,,,,991312,2040394,1681841587
clangarm64,mingw-w64-clang-aarch64-adol-c,2.7.2-7,False,,any,mingw-package,Automatic Differentiation of Algorithms written in C/C++ (mingw-w64),,spdx:EPL-1.0,https://github.com/coin-or/ADOL-C,mingw-w64-clang-aarch64-gcc-libs;mingw-w64-clang-aarch64-omp,,,,,356338,2203974,1731000135
clangarm64,mingw-w64-clang-aarch64-advancecomp,2.6-1,False,,any,mingw-package,Recompression utilities for .zip .png .mng and .gz files using the 7-zip algorithm (mingw-w64),,spdx:GPL-3.0-or-later,http://www.advancemame.it/comp-readme,mingw-w64-clang-aarch64-gcc-libs;mingw-w64-clang-aarch64-zlib,,,,,289156,1429722,1697615334
clangarm64,mingw-w64-clang-aarch64-adwaita-icon-theme,50.0-1,False,,any,mingw-package,GNOME standard icons (mingw-w64),,spdx:LGPL-3.0-or-later OR CC-BY-SA-3.0,https://gitlab.gnome.org/GNOME/adwaita-icon-theme,mingw-w64-clang-aarch64-adwaita-icon-theme-legacy;mingw-w64-clang-aarch64-hicolor-icon-theme;mingw-w64-clang-aarch64-librsvg;mingw-w64-clang-aarch64-gtk-update-icon-cache,,,,,1832845,5272465,1773783926
clangarm64,mingw-w64-clang-aarch64-adwaita-icon-theme-legacy,46.2-1,False,,any,mingw-package,Icon theme that provides fallback icons for old apps relying on global icon themes (mingw-w64),,spdx:LGPL-3.0-or-later OR CC-BY-SA-3.0,https://gitlab.gnome.org/GNOME/adwaita-icon-theme-legacy,mingw-w64-clang-aarch64-hicolor-icon-theme;mingw-w64-clang-aarch64-gtk-update-icon-cache,,,,,2153425,2217280,1716978449
clangarm64,mingw-w64-clang-aarch64-aegisub,3.4.1.r90.g18175e457-6,False,,any,mingw-package,Cross-platform advanced subtitle editor (mingw-w64),,spdx:BSD-3-Clause,https://aegisub.org/,mingw-w64-clang-aarch64-boost-libs;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-ffms2;mingw-w64-clang-aarch64-fftw;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-hunspell;mingw-w64-clang-aarch64-icu;mingw-w64-clang-aarch64-libass;mingw-w64-clang-aarch64-libiconv;mingw-w64-clang-aarch64-openal;mingw-w64-clang-aarch64-portaudio;mingw-w64-clang-aarch64-uchardet;mingw-w64-clang-aarch64-wxwidgets3.2-common-libs;mingw-w64-clang-aarch64-wxwidgets3.2-msw-libs,,,,,3902104,21343500,1778386492
clangarm64,mingw-w64-clang-aarch64-ag,2.2.0-5,False,,any,mingw-package,"The Silver Searcher: An attempt to make something better than ack, which itself is better than grep (mingw-w64)",,spdx:Apache-2.0,https://geoff.greer.fm/ag,mingw-w64-clang-aarch64-pcre;mingw-w64-clang-aarch64-xz;mingw-w64-clang-aarch64-zlib;mingw-w64-clang-aarch64-libwinpthread,,,,,63966,144922,1748698859
clangarm64,mingw-w64-clang-aarch64-age,1.3.1-1,False,,any,mingw-package,"A simple, modern and secure file encryption tool (mingw-w64)",,spdx:BSD-3-Clause,https://github.com/FiloSottile/age,,,,,,7003209,17314771,1766960287
clangarm64,mingw-w64-clang-aarch64-age-plugin-yubikey,0.5.0-1,False,,any,mingw-package,Yubikey plugin for age (mingw-w64),,spdx:Apache-2.0 OR MIT,https://github.com/str4d/age-plugin-yubikey,mingw-w64-clang-aarch64-cc-libs,mingw-w64-clang-aarch64-age: for use with age,,,,1154525,3717685,1767085143
clangarm64,mingw-w64-clang-aarch64-aichat,0.30.0-1,False,,any,mingw-package,"All-in-one AI CLI tool featuring Chat-REPL, Shell Assistant, RAG, AI tools & agents (mingw-w64)",,spdx:MIT OR Apache-2.0,https://github.com/sigoden/aichat,mingw-w64-clang-aarch64-cc-libs,,,,,4170768,10043784,1752095521
clangarm64,mingw-w64-clang-aarch64-akira,0.0.16-2,False,,any,mingw-package,Akira is a native Linux Design application built in Vala and GTK. (mingw-w64),,GPL3,https://github.com/akiraux/Akira,mingw-w64-clang-aarch64-granite;mingw-w64-clang-aarch64-elementary-icon-theme;mingw-w64-clang-aarch64-gtk-elementary-theme;mingw-w64-clang-aarch64-libarchive;mingw-w64-clang-aarch64-goocanvas,,,,,372810,2333819,1695798235
clangarm64,mingw-w64-clang-aarch64-alacritty,0.17.0-1,False,,any,mingw-package,"A cross-platform, OpenGL terminal emulator (mingw-w64)",,spdx:Apache-2.0 OR MIT,https://alacritty.org,,mingw-w64-clang-aarch64-ncurses: for alacritty terminfo database,,,,1732736,5964904,1775553128
clangarm64,mingw-w64-clang-aarch64-alembic,1.8.12-1,False,,any,mingw-package,A open framework for storing and sharing scene data (mingw-w64),,spdx:BSD-3-Clause,https://www.alembic.io/,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-imath;mingw-w64-clang-aarch64-hdf5,,,,,1528107,14308444,1784112925
clangarm64,mingw-w64-clang-aarch64-allegro,5.2.11.1-3,False,,any,mingw-package,Portable library mainly aimed at video game and multimedia programming (mingw-w64),,spdx:Zlib,https://liballeg.org/,mingw-w64-clang-aarch64-dumb;mingw-w64-clang-aarch64-flac;mingw-w64-clang-aarch64-freetype;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libogg;mingw-w64-clang-aarch64-libtheora;mingw-w64-clang-aarch64-libvorbis;mingw-w64-clang-aarch64-libwebp;mingw-w64-clang-aarch64-openal;mingw-w64-clang-aarch64-opusfile;mingw-w64-clang-aarch64-physfs,,mingw-w64-clang-aarch64-allegro-static,mingw-w64-clang-aarch64-allegro-static,,678778,3518031,1778347819
clangarm64,mingw-w64-clang-aarch64-amf-headers,1.5.2-1,False,,any,mingw-package,Header files for AMD Advanced Media Framework (mingw-w64),,spdx:MIT,https://github.com/GPUOpen-LibrariesAndSDKs/AMF/,,,,,,66075,595362,1781659135
clangarm64,mingw-w64-clang-aarch64-amgcl,1.4.5-1,False,,any,mingw-package,Header-only C++ library for solving large sparse linear systems with algebraic multigrid (AMG) method. (mingw-w64),,spdx:MIT,http://amgcl.readthedocs.io/,,,,,,141531,1233022,1761967754
clangarm64,mingw-w64-clang-aarch64-amqp-cpp,4.3.27-1,False,,any,mingw-package,C++ library for asynchronous non-blocking communication with RabbitMQ (mingw-w64),,spdx:Apache-2.0,https://github.com/CopernicaMarketingSoftware/AMQP-CPP,mingw-w64-clang-aarch64-gcc-libs,,,,,312979,2506273,1732343384
clangarm64,mingw-w64-clang-aarch64-anari-sdk,0.15.0-1,False,,any,mingw-package,ANARI Software Development Kit (SDK) (mingw-w64),,spdx:Apache-2.0,https://github.com/KhronosGroup/ANARI-SDK,mingw-w64-clang-aarch64-cc-libs,,,,,581564,3010107,1781854063
clangarm64,mingw-w64-clang-aarch64-android-tools,36.0.1-1,False,,any,mingw-package,Android platform tools (mingw-w64),,spdx:Apache-2.0,http://tools.android.com/,mingw-w64-clang-aarch64-brotli;mingw-w64-clang-aarch64-fmt;mingw-w64-clang-aarch64-lz4;mingw-w64-clang-aarch64-pcre2;mingw-w64-clang-aarch64-protobuf;mingw-w64-clang-aarch64-zstd,,,,,1884901,6671312,1783485214
clangarm64,mingw-w64-clang-aarch64-angleproject,2.1.r25748.890b5d8f-3,False,,any,mingw-package,"A conformant OpenGL ES implementation for Windows, Mac, Linux, iOS and Android (mingw-w64)",,spdx:BSD-3-Clause,http://angleproject.org/,mingw-w64-clang-aarch64-egl-headers;mingw-w64-clang-aarch64-gles-headers;mingw-w64-clang-aarch64-jsoncpp;mingw-w64-clang-aarch64-libjpeg-turbo;mingw-w64-clang-aarch64-libpng;mingw-w64-clang-aarch64-rapidjson;mingw-w64-clang-aarch64-zlib,,,,,7009289,67560792,1778380978
clangarm64,mingw-w64-clang-aarch64-ansifilter,2.22-1,False,,any,mingw-package,remove or convert ANSI codes to another format (mingw-w64),,spdx:GPL-3.0-or-later,https://gitlab.com/saalen/ansifilter,mingw-w64-clang-aarch64-cc-libs,,,,,100795,283321,1757820171
clangarm64,mingw-w64-clang-aarch64-antiword,0.37-3,False,,any,mingw-package,Convert MS Word 2.0-2003 documents to plain text or PostScript (mingw-w64),,GPL3+,http://www.winfield.demon.nl/,,,antiword,,,120927,538808,1667043328
clangarm64,mingw-w64-clang-aarch64-antlr3,3.5.3-1,False,,any,mingw-package,ANother Tool for Language Recognition (mingw-w64),,spdx:BSD-3-Clause,https://www.antlr3.org/,,,,,,128806,558636,1655611655
clangarm64,mingw-w64-clang-aarch64-antlr4-runtime-cpp,4.13.2-2,False,,any,mingw-package,ANother Tool for Language Recognition v4 (mingw-w64),,spdx:BSD-3-Clause,https://www.antlr.org/,mingw-w64-clang-aarch64-cc-libs,,,,,690909,5373251,1777714710
clangarm64,mingw-w64-clang-aarch64-aom,3.14.1-1,False,,any,mingw-package,AV1 codec library (mingw-w64),,spdx:BSD-2-Clause,https://aomedia.org/,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libwinpthread,,,,,3084654,17103962,1779529326
clangarm64,mingw-w64-clang-aarch64-appstream,1.1.3-1,False,,any,mingw-package,Tools and libraries to work with AppStream metadata (mingw-w64),,spdx:LGPL-2.1-or-later,http://www.freedesktop.org/wiki/Distributions/AppStream/,mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-libxmlb;mingw-w64-clang-aarch64-libfyaml,,,,,2237533,15484684,1783161238
clangarm64,mingw-w64-clang-aarch64-appstream-glib,0.8.3-2,False,,any,mingw-package,Objects and methods for reading and writing AppStream metadata (mingw-w64),,spdx:LGPL-2.1-or-later,https://people.freedesktop.org/~hughsient/appstream-glib/,mingw-w64-clang-aarch64-gdk-pixbuf2;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-glib2;mingw-w64-clang-aarch64-gtk3;mingw-w64-clang-aarch64-json-glib;mingw-w64-clang-aarch64-libyaml;mingw-w64-clang-aarch64-curl;mingw-w64-clang-aarch64-libarchive,,,,,476195,3774355,1759645544
clangarm64,mingw-w64-clang-aarch64-apr,1.7.6-1,False,,any,mingw-package,The Apache Portable Runtime (mingw-w64),,spdx:Apache-2.0,https://apr.apache.org/,,,,,,361027,1752189,1764422668
clangarm64,mingw-w64-clang-aarch64-apr-util,1.6.3-2,False,,any,mingw-package,The Apache Portable Runtime (mingw-w64),,spdx:Apache-2.0,https://apr.apache.org/,mingw-w64-clang-aarch64-apr;mingw-w64-clang-aarch64-expat;mingw-w64-clang-aarch64-libmariadbclient;mingw-w64-clang-aarch64-sqlite3;mingw-w64-clang-aarch64-unixodbc;mingw-w64-clang-aarch64-postgresql;mingw-w64-clang-aarch64-openldap;mingw-w64-clang-aarch64-nss;mingw-w64-clang-aarch64-gdbm;mingw-w64-clang-aarch64-openssl,,,,,251048,1246679,1769715069
clangarm64,mingw-w64-clang-aarch64-aravis,0.8.33-4,False,,any,mingw-package,"A vision library for genicam based cameras (library, headers, tools) (mingw-w64)",,spdx:LGPL-2.1-or-later,https://wiki.gnome.org/Projects/Aravis,mingw-w64-clang-aarch64-libnotify;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-zlib;mingw-w64-clang-aarch64-libusb;mingw-w64-clang-aarch64-gobject-introspection-runtime,,,,,333317,2376939,1759661247
clangarm64,mingw-w64-clang-aarch64-aravis-gst,0.8.33-4,False,,any,mingw-package,"A vision library for genicam based cameras (Gtk3 viewer, GStreamer plugin) (mingw-w64)",,spdx:LGPL-2.1-or-later,https://wiki.gnome.org/Projects/Aravis,mingw-w64-clang-aarch64-aravis;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-gtk3;mingw-w64-clang-aarch64-gst-plugins-good;mingw-w64-clang-aarch64-gstreamer,,,,,84498,237686,1759661247
clangarm64,mingw-w64-clang-aarch64-argon2,20190702-2,False,,any,mingw-package,"This is the reference implementation of Argon2, the password-hashing function that won the Password Hashing Competition (PHC) (mingw-w64)",,CC0 and Apache 2.0,https://github.com/P-H-C/phc-winner-argon2,,,,,,57420,200002,1702836603
clangarm64,mingw-w64-clang-aarch64-args,6.6.0-1,False,,any,mingw-package,Simple header-only C++ argument parser library (mingw-w64),,spdx:MIT,https://github.com/Taywee/args,,,,,,29261,192053,1784785298
clangarm64,mingw-w64-clang-aarch64-argtable,2.13-3,False,,any,mingw-package,ANSI C library for parsing GNU-style command-line options (mingw-w64),,custom,https://argtable.sourceforge.io,,,,,,2073222,4652533,1695816749
clangarm64,mingw-w64-clang-aarch64-aria2,1.37.0-8,False,,any,mingw-package,"A multi-protocol & multi-source, cross platform download utility (mingw-w64)",,spdx:GPL-2.0-or-later,https://aria2.github.io/,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-gettext-runtime;mingw-w64-clang-aarch64-c-ares;mingw-w64-clang-aarch64-libssh2;mingw-w64-clang-aarch64-libxml2;mingw-w64-clang-aarch64-openssl;mingw-w64-clang-aarch64-sqlite3;mingw-w64-clang-aarch64-zlib,mingw-w64-clang-aarch64-ruby: aria2rpc and aria2mon,,,,2530756,21301659,1769683473
clangarm64,mingw-w64-clang-aarch64-aribb24,1.0.3-7,False,,any,mingw-package,"A library for ARIB STD-B24, decoding JIS 8 bit characters and parsing MPEG-TS stream (mingw-w64)",,spdx:LGPL-3.0-or-later,https://github.com/nkoriyama/aribb24,mingw-w64-clang-aarch64-libpng,,,,,66539,265137,1768348517
clangarm64,mingw-w64-clang-aarch64-ark,26.04.3-1,False,,any,mingw-package,Archiving Tool (mingw-w64),mingw-w64-clang-aarch64-kde-applications;mingw-w64-clang-aarch64-kde-utilities,spdx:LGPL-2.0-or-later,https://apps.kde.org/ark/,mingw-w64-clang-aarch64-breeze-icons;mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-kcolorscheme;mingw-w64-clang-aarch64-kcompletion;mingw-w64-clang-aarch64-kconfig;mingw-w64-clang-aarch64-kconfigwidgets;mingw-w64-clang-aarch64-kcoreaddons;mingw-w64-clang-aarch64-kcrash;mingw-w64-clang-aarch64-kdbusaddons;mingw-w64-clang-aarch64-kfilemetadata;mingw-w64-clang-aarch64-ki18n;mingw-w64-clang-aarch64-kio;mingw-w64-clang-aarch64-kjobwidgets;mingw-w64-clang-aarch64-kparts;mingw-w64-clang-aarch64-kservice;mingw-w64-clang-aarch64-kwidgetsaddons;mingw-w64-clang-aarch64-kwindowsystem;mingw-w64-clang-aarch64-kxmlgui;mingw-w64-clang-aarch64-libarchive;mingw-w64-clang-aarch64-libzip;mingw-w64-clang-aarch64-qt6-base;mingw-w64-clang-aarch64-zlib,mingw-w64-clang-aarch64-p7zip: 7Z format support;mingw-w64-clang-aarch64-unrar: RAR decompression support;lzop: LZO format support,,,,1481497,5946784,1783120650
clangarm64,mingw-w64-clang-aarch64-arm-none-eabi-binutils,2.47-1,False,,any,mingw-package,GNU Tools for ARM Embedded Processors - Binutils (mingw-w64),mingw-w64-clang-aarch64-arm-none-eabi-toolchain,spdx:GPL-3.0-or-later AND GPL-2.0-or-later AND LGPL-3.0-or-later AND LGPL-2.0-or-later,https://www.gnu.org/software/binutils/binutils.html,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-libwinpthread;mingw-w64-clang-aarch64-zstd,,,,,3101376,17686882,1785100306
clangarm64,mingw-w64-clang-aarch64-armadillo,15.4.1-1,False,,any,mingw-package,Fast C++ matrix library with syntax similar to MATLAB and Octave (mingw-w64),,spdx:Apache-2.0,https://arma.sourceforge.io/,mingw-w64-clang-aarch64-cc-libs;mingw-w64-clang-aarch64-arpack;mingw-w64-clang-aarch64-openblas;mingw-w64-clang-aarch64-superlu,,,,,1909333,7920747,1783912849
clangarm64,mingw-w64-clang-aarch64-arpack,3.9.1-6,False,,any,mingw-package,Fortran77 subroutines designed to solve large scale eigenvalue problems (mingw-w64),,spdx:BSD-3-Clause,https://forge.scilab.org/index.php/p/arpack-ng/,mingw-w64-clang-aarch64-openblas,,mingw-w64-clang-aarch64-arpack-ng,,,417114,2248708,1768291934
clangarm64,mingw-w64-clang-aarch64-arpack64,3.9.1-6,False,,any,mingw-package,Fortran77 subroutines designed to solve large scale eigenvalue problems with 64-bit indexing (mingw-w64),,spdx:BSD-3-Clause,https://forge.scilab.org/index.php/p/arpack-ng/,mingw-w64-clang-aarch64-openblas64,,,,,414631,2256800,1768291934
